"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26 [Interest-BKK]",18-24,female,49,113,5,2,13,THB,2.61515761,6.53789403,11.50442478,13.07578806,2026-02-01,2026-02-28
"3020 | BU DIA | Engage | 14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day | 12-14 Feb 26","14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day- Red","3020 | BU DIA | Engage | 14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day | 12-14 Feb 26 [Interest]",18-24,male,111,178,5,,4,THB,2.544,,2.24719101,12.72,2026-02-01,2026-02-28
"3020 | BU DIA | Message | Season of Love Sale up to 60% | 1-28 Feb 26","Season of Love Sale up to 60% | 1-28 Feb 26","3020 | BU DIA | Message | Season of Love Sale up to 60% | 1-28 Feb 26 [Interest]",45-54,male,103,193,18,1,25,THB,0.69850221,12.57303987,12.95336788,12.57303987,2026-02-01,2026-02-28
"3020 | BU DIA | Engage | Wedding Package Aurora Diamond |  2-28 Feb 26","Wedding Package Aurora Diamond |  2-28 Feb 26","3020 | BU DIA | Engage | Wedding Package Aurora Diamond |  2-28 Feb 26 [Interest-BKK]",25-34,female,181,246,9,,10,THB,1.37457232,,4.06504065,12.37115092,2026-02-01,2026-02-28
"3020 | BU DIA | Engage | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","3020 | BU DIA | Engage | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26 [Interest-BKK]",25-34,male,222,306,30,,26,THB,0.40042968,,8.49673203,12.01289049,2026-02-01,2026-02-28
"3020 | BU DIA | Message | Wedding Package Aurora Diamond |   2-28 Feb 26","Wedding Package Aurora Diamond |   2-28 Feb 26","3020 | BU DIA | Message | Wedding Package Aurora Diamond |  2-28 Feb 26 [Interest-BKK]",25-34,unknown,16,35,4,1,6,THB,2.9486399,11.79455961,17.14285714,11.79455961,2026-02-01,2026-02-28
"3020 | BU DIA | Message | Celebrate Love & Precious Moment | Sale up to 50%  | 16-28 Feb 26","Celebrate Love & Precious Moment | Sale up to 50%  | 16-28 Feb 26","3020 | BU DIA | Message | Celebrate Love & Precious Moment | Sale up to 50%  | 16-28 Feb 26  [Interest-BKK]",25-34,unknown,35,75,4,,8,THB,2.92298673,,10.66666667,11.69194692,2026-02-01,2026-02-28
"3020 | BU DIA | Message | Wedding Package Aurora Diamond |   2-28 Feb 26","Wedding Package Aurora Diamond |   2-28 Feb 26","3020 | BU DIA | Message | Wedding Package Aurora Diamond |  2-28 Feb 26 [Interest-BKK]",55-64,male,28,52,11,1,13,THB,1.00578703,11.06365736,25,11.06365736,2026-02-01,2026-02-28
"3020 | BU DIA | Engage | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","3020 | BU DIA | Engage | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26 [Interest]",25-34,male,210,274,35,,31,THB,0.31456806,,11.31386861,11.00988213,2026-02-01,2026-02-28
"3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26 [Interest-BKK]",45-54,male,46,77,1,,3,THB,10.65471636,,3.8961039,10.65471636,2026-02-01,2026-02-28
"3020 | BU DIA | Message | 14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day | 12-14 Feb 26","14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day","3020 | BU DIA | Message | 14.14 โปรโมชันสุดพิเศษ ต้อนรับ Valentine's Day | 12-14 Feb 26 [Interest-BKK]",25-34,male,134,228,4,,11,THB,2.65448616,,4.8245614,10.61794466,2026-02-01,2026-02-28
"3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26 [Interest-BKK]",65+,female,46,83,7,,17,THB,1.50066428,,20.48192771,10.50464993,2026-02-01,2026-02-28
"3020 | BU DIA | Engage | Wedding Package Aurora Diamond |  2-28 Feb 26","Wedding Package Aurora Diamond |  2-28 Feb 26","3020 | BU DIA | Engage | Wedding Package Aurora Diamond |  2-28 Feb 26 [Interest-BKK]",35-44,female,109,134,2,,2,THB,5.12461915,,1.49253731,10.2492383,2026-02-01,2026-02-28
"3020 | BU DIA | Engage | Happy Valentine's Day | 1-15 Feb 26","Happy Valentine's Day | 1-15 Feb 26","3020 | BU DIA | Engage | Happy Valentine's Day | 1-15 Feb 26  [Interest]",65+,male,46,54,5,,3,THB,2.044,,5.55555556,10.22,2026-02-01,2026-02-28
"3020 | BU DIA | Engage | Happy Valentine's Day | 1-15 Feb 26","Happy Valentine's Day | 1-15 Feb 26","3020 | BU DIA | Engage | Happy Valentine's Day | 1-15 Feb 26  [Interest]",18-24,female,81,92,1,,0,THB,10.14,,0,10.14,2026-02-01,2026-02-28
"3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26","3020 | BU DIA | Message | เปิดแล้ววันนี้ ที่ Central App | 21 Jan - 9 Feb 26 [Interest]",55-64,female,68,100,1,,12,THB,10.09382806,,12,10.09382806,2026-02-01,2026-02-28
