Campaign name,Ad name,Ad set name,Age,Gender,Reach,Impressions,Post engagements,Messaging conversations started,Clicks (all),Currency,Cost per post engagement,Cost per messaging conversation started,CTR (all),Amount spent (THB),Reporting starts,Reporting ends
2200 | DIA | Awareness | Wedding Package | 1 - 31 Aug 26,Awareness  - Wedding Package -1 - 31 Aug 26,2200 | DIA | Awareness  | Wedding Package | 1 - 31 Aug 26 [Other-Province],35-44,male,38896,51585,135,1,155,THB,3.25548601,439.4906119,0.30047494,439.4906119,1/8/2026,31/8/2026
2200 | DIA | Message  | To Mom with love and light | 1 - 15 Aug 26,Message - To Mom with love and light - 1 - 15 Aug 26,2200 | DIA | Message | To Mom with love and light | 1 - 15 Aug 26 [Other-Province],45-54,female,2293,4787,215,16,387,THB,2.01939535,27.135625,8.08439524,434.17,1/8/2026,31/8/2026
2200 | DIA | Awareness | Wedding Package | 1 - 31 Aug 26,Awareness   - Wedding Package -1 - 31 Aug 26,2200 | DIA | Message | Wedding Package | 1 - 31 Aug 26  [BKK],25-34,male,40914,50464,157,,197,THB,2.72656051,,0.3903773,428.07,1/8/2026,31/8/2026
2200 | DIA | Awareness | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Awareness   - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | DIA |  Awareness | A gift of Grace A Present of Pearls | 1 - 31 Aug 26  [BKK],18-24,male,32247,45723,51,,59,THB,7.6704748,,0.1290379,391.1942149,1/8/2026,31/8/2026
2200 | DIA | Awareness | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก | 1 - 31 Aug 26,Awareness   - วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26,2200 | DIA | Awareness | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26  [BKK],25-34,male,31822,44052,117,,127,THB,3.30833514,,0.28829565,387.075211,1/8/2026,31/8/2026
"2200 | DIA | Message  | More than a gift, moment that last - 16 - 31 Aug 26","Message - More than a gift, moment that last - 16 - 31 Aug 26","2200 | DIA | Message | More than a gift, moment that last - 16 - 31 Aug 26  [BKK]",55-64,female,1487,3791,247,28,372,THB,1.56346224,13.79197044,9.81271432,386.1751724,1/8/2026,31/8/2026
2200 | Pearl | Awareness | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Awareness - Pearl - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | Pearl | Awareness  | A gift of Grace A Present of Pearls | 1 - 31 Aug 26 [Other-Province],25-34,male,29931,40500,25,,30,THB,15.38381093,,0.07407407,384.5952732,1/8/2026,31/8/2026
2200 | Pearl | Awareness | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Awareness  - Pearl - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | Pearl |  Awareness | A gift of Grace A Present of Pearls | 1 - 31 Aug 26  [BKK],18-24,male,31584,43775,43,,47,THB,8.84954592,,0.10736722,380.5304745,1/8/2026,31/8/2026
2200 | DIA | Awareness | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Awareness  - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | DIA | Awareness  | A gift of Grace A Present of Pearls | 1 - 31 Aug 26 [Other-Province],25-34,male,30682,44431,49,,55,THB,7.71751533,,0.12378745,378.1582512,1/8/2026,31/8/2026
2200 | Pearl | Message  | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Message - Pearl - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | Pearl | Message | A gift of Grace A Present of Pearls | 1 - 31 Aug 26 [Other-Province],45-54,female,2364,4410,166,31,230,THB,2.27445783,12.17935484,5.2154195,377.56,1/8/2026,31/8/2026
2200 | DIA | Awareness | To Mom with love and light | 1 - 15 Aug 26,Awareness  - To Mom with love and light | 1 - 15 Aug 26,2200 | DIA | Awareness  | To Mom with love and light | 1 - 15 Aug 26 [Other-Province],35-44,male,28484,42710,62,,79,THB,5.82043757,,0.18496839,360.8671291,1/8/2026,31/8/2026
2200 | DIA | Awareness | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก | 1 - 31 Aug 26,Awareness  - วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26,2200 | DIA | Awareness  | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26 [Other-Province],25-34,female,28146,37931,141,,167,THB,2.37185392,,0.44027313,334.4314031,1/8/2026,31/8/2026
"2200 | DIA | Awareness | More than a gift, moment that last - 16 - 31 Aug 26","Awareness   - More than a gift, moment that last - 16 - 31 Aug 26","2200 | DIA |  Awareness | More than a gift, moment that last - 16 - 31 Aug 26  [BKK]",25-34,male,30968,38202,71,,103,THB,4.65273473,,0.26961939,330.3441659,1/8/2026,31/8/2026
2200 | DIA | Awareness | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก | 1 - 31 Aug 26,Awareness  - วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26,2200 | DIA | Awareness  | วันแม่ปีนี้ มอบสิ่งล้ำค่าแทนคำว่ารัก  - 1 - 31 AUG 26 [Other-Province],35-44,male,25951,34899,62,,62,THB,5.16550554,,0.17765552,320.2613437,1/8/2026,31/8/2026
"2200 | DIA | Message  | More than a gift, moment that last - 16 - 31 Aug 26","Message - More than a gift, moment that last - 16 - 31 Aug 26","2200 | DIA | Message | More than a gift, moment that last - 16 - 31 Aug 26 [Other-Province]",45-54,female,1808,3946,199,28,281,THB,1.59879397,11.36285714,7.12113533,318.16,1/8/2026,31/8/2026
2200 | Pearl | Message  | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Message - Pearl - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | Pearl | Message | A gift of Grace A Present of Pearls | 1 - 31 Aug 26  [BKK],55-64,female,1493,2832,127,10,170,THB,2.49307087,31.662,6.00282486,316.62,1/8/2026,31/8/2026
2200 | DIA | Message | Wedding Package | 1 - 31 Aug 26,Message - Wedding Package -1 - 31 Aug 26,2200 | DIA | Message | Wedding Package | 1 - 31 Aug 266  [BKK],25-34,male,1039,3591,292,12,379,THB,1.05422592,25.65283078,10.55416319,307.8339693,1/8/2026,31/8/2026
2200 | Pearl | Message  | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Message - Pearl - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | Pearl | Message | A gift of Grace A Present of Pearls | 1 - 31 Aug 26 [Other-Province],25-34,female,2685,4781,105,15,178,THB,2.70085714,18.906,3.72307049,283.59,1/8/2026,31/8/2026
2200 | DIA | Message | Wedding Package | 1 - 31 Aug 26,Message - Wedding Package -1 - 31 Aug 26,2200 | DIA | Message | Wedding Package | 1 - 31 Aug 266  [BKK],45-54,female,480,1288,138,2,179,THB,2.04039481,140.7872419,13.89751553,281.5744838,1/8/2026,31/8/2026
"2200 | DIA | Awareness | More than a gift, moment that last - 16 - 31 Aug 26","Awareness   - More than a gift, moment that last - 16 - 31 Aug 26","2200 | DIA |  Awareness | More than a gift, moment that last - 16 - 31 Aug 26  [BKK]",25-34,female,25663,32582,51,,92,THB,5.49797177,,0.2823645,280.39656,1/8/2026,31/8/2026
2200 | DIA | Message  | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Message - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | DIA | Message | A gift of Grace A Present of Pearls | 1 - 31 Aug 26  [BKK],55-64,female,1316,2364,133,9,200,THB,2.0838398,30.79452152,8.46023689,277.1506937,1/8/2026,31/8/2026
2200 | Pearl | Awareness | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Awareness  - Pearl - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | Pearl |  Awareness | A gift of Grace A Present of Pearls | 1 - 31 Aug 26  [BKK],18-24,female,23385,31058,20,,30,THB,13.5186616,,0.09659347,270.373232,1/8/2026,31/8/2026
2200 | DIA | Awareness | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Awareness   - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | DIA |  Awareness | A gift of Grace A Present of Pearls | 1 - 31 Aug 26  [BKK],18-24,female,22650,30997,39,,44,THB,6.79511043,,0.14194922,265.0093066,1/8/2026,31/8/2026
2200 | Pearl | Awareness | A gift of Grace A Present of Pearls | 1 - 31 Aug 26,Awareness - Pearl - A gift of Grace A Present of Pearls | 1 - 31 Aug 26,2200 | Pearl | Awareness  | A gift of Grace A Present of Pearls | 1 - 31 Aug 26 [Other-Province],25-34,female,20180,26710,28,,27,THB,9.34071376,,0.10108574,261.5399852,1/8/2026,31/8/2026
"2200 | DIA | Awareness | More than a gift, moment that last - 16 - 31 Aug 26","Awareness  - More than a gift, moment that last - 16 - 31 Aug 26","2200 | DIA | Awareness  | More than a gift, moment that last - 16 - 31 Aug 26 [Other-Province]",35-44,male,21660,29226,39,,52,THB,6.48656131,,0.17792377,252.9758913,1/8/2026,31/8/2026
