"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : New Arrival (สินค้าใหม่ DKOP017) |  7-28 FEB 2025",25-34,female,14207,14844,101,,54,THB,1.2626397,,0.36378335,127.52660971,2025-02-01,2025-02-28
"3020 | BU DIA | MSG | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท | 1-16 FEB 2025","3020 | BU DIA | MSG | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท - สำเนา","3020 | BU DIA | MSG | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท - สำเนา",35-44,male,198,1076,137,5,166,THB,0.88296406,24.19321518,15.42750929,120.96607591,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025","3020 | BU DIA | Engage | Lifestyle : Best Valentine Gift for her (สินค้าใหม่ DK9K90-0001) | 3-28 FEB 2025",65+,female,11038,13418,56,,16,THB,2.13838647,,0.11924281,119.74964256,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท | 1-16 FEB 2025","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท",45-54,female,13374,14352,31,2,44,THB,3.78353045,58.64472198,0.30657748,117.28944395,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท | 1-16 FEB 2025","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท",55-64,female,14169,14169,15,,26,THB,7.72463812,,0.18349919,115.86957174,2025-02-01,2025-02-28
"3020 | BU DIA | MSG | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท | 1-16 FEB 2025","3020 | BU DIA | MSG | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท - สำเนา","3020 | BU DIA | MSG | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท - สำเนา",25-34,male,318,1247,120,1,139,THB,0.92934873,111.52184741,11.14675221,111.52184741,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025",65+,male,11103,13309,141,,24,THB,0.78906597,,0.1803291,111.25830138,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท | 1-16 FEB 2025","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท",65+,female,12479,13448,21,,27,THB,5.23095779,,0.20077335,109.85011349,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025","3020 | BU DIA | Engage | โปรโมชัน : Gift for you Valentine เริ่มต้นเพียง 7,300 | 2-28 FEB 2025",35-44,female,11263,12386,141,,124,THB,0.71715863,,1.00113031,101.11936747,2025-02-01,2025-02-28
"3020 | BU DIA | Engage | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท | 1-16 FEB 2025","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท","3020 | BU DIA | โปรโมชัน : Valentine Gift จับคูปองซื้อเพชรชิ้นที่ 2 / 14 บาท",35-44,female,9343,11390,43,,51,THB,2.16840949,,0.44776119,93.24160826,2025-02-01,2025-02-28
