"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 22-31 Dec 25","Happy Pearl Year-End Sale up to 70% | 22-31 Dec 25","3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 22-31 Dec 25 [Interest-BKK]",55-64,female,1021,1623,99,4,126,THB,1.2776469,31.62176073,7.76340111,126.48704291,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25","Happy Pearl Year-End Sale up to 70%","3020 | BU DIA | Engage | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25 [Interest]",35-44,female,3113,4191,500,1,586,THB,0.23151448,115.75724125,13.98234312,115.75724125,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25","Happy Pearl Year-End Sale up to 70%","3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25 [Interest-BKK]",55-64,female,470,1085,183,5,179,THB,0.63247591,23.14861845,16.49769585,115.74309225,2025-12-01,2025-12-31
"3020 | BU DIA | Message | ฉลองวันเงินเดือนออก Pay Day | 23-31 Dec 25","ฉลองวันเงินเดือนออก Pay Day | 23-31 Dec 25","3020 | BU DIA | Message |  ฉลองวันเงินเดือนออก Pay Day | 23-31 Dec 25  [Interest]",55-64,female,616,1150,78,5,100,THB,1.40076887,21.85199444,8.69565217,109.25997222,2025-12-01,2025-12-31
"3020 | BU DIA | Message | 12.12 ลดไปเลย 50% | 11-15 Dec 25","12.12 ลดไปเลย 50% | 11-15 Dec 25","3020 | BU DIA | Message |12.12 ลดไปเลย 50% | 11-15 Dec 25 [Interest-BKK]",55-64,female,668,946,56,2,84,THB,1.8770421,52.55717885,8.8794926,105.11435769,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25","Happy Pearl Year-End Sale up to 70%","3020 | BU DIA | Engage | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25 [Interest-BKK]",55-64,female,1442,2929,361,2,447,THB,0.27793045,50.16644581,15.26118129,100.33289162,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25","Happy Pearl Year-End Sale up to 70%","3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25 [Interest]",25-34,female,1016,1786,127,6,165,THB,0.77944862,16.49832913,9.23852184,98.98997479,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25","Happy Pearl Year-End Sale up to 70%","3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25 [Interest]",45-54,female,661,1178,123,2,157,THB,0.78144434,48.05882711,13.32767402,96.11765422,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | ฉลองวันสำคัญของคุณด้วย Wedding Package | 6-31 Dec 25","ฉลองวันสำคัญของคุณด้วย Wedding Package","3020 | BU DIA | Engage | ฉลองวันสำคัญของคุณด้วย Wedding Package | 6-31 Dec 25 [Interest]",45-54,female,1014,1676,241,1,280,THB,0.39459853,95.09824679,16.70644391,95.09824679,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Shine this Christmas with Aurora Diamond | 16-31 Dec 25","Shine this Christmas with Aurora Diamond","3020 | BU DIA | Message | Shine this Christmas with Aurora Diamond | 16-31 Dec 25  [Interest-BKK]",35-44,male,381,1014,45,1,65,THB,2.05193399,92.33702951,6.41025641,92.33702951,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | Shine this Christmas with Aurora Diamond | 16-31 Dec 25","Shine this Christmas with Aurora Diamond","3020 | BU DIA | Engage | Shine this Christmas with Aurora Diamond | 16-31 Dec 25  [Interest]",25-34,female,2766,4102,416,,481,THB,0.21934839,,11.72598732,91.24893031,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | ฉลองวันสำคัญของคุณด้วย Wedding Package | 6-31 Dec 25","ฉลองวันสำคัญของคุณด้วย Wedding Package","3020 | BU DIA | Engage | ฉลองวันสำคัญของคุณด้วย Wedding Package | 6-31 Dec 25 [Interest-BKK]",18-24,female,1462,2074,278,,338,THB,0.32529082,,16.29701061,90.4308485,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25","Happy Pearl Year-End Sale up to 70%","3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25 [Interest-BKK]",25-34,male,504,1160,106,4,126,THB,0.8513547,22.56089964,10.86206897,90.24359855,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 22-31 Dec 25","Happy Pearl Year-End Sale up to 70% | 22-31 Dec 25","3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 22-31 Dec 25 [Interest]",45-54,female,876,1406,91,4,99,THB,0.96273815,21.90229289,7.04125178,87.60917155,2025-12-01,2025-12-31
"3020 | BU DIA | Message | Shine this Christmas with Aurora Diamond | 16-31 Dec 25","Shine this Christmas with Aurora Diamond","3020 | BU DIA | Message | Shine this Christmas with Aurora Diamond | 16-31 Dec 25  [Interest]",45-54,female,512,1016,108,1,99,THB,0.79801358,86.18546637,9.74409449,86.18546637,2025-12-01,2025-12-31
"3020 | BU DIA | Message | 12.12 ลดไปเลย 50% | 11-15 Dec 25","12.12 ลดไปเลย 50% | 11-15 Dec 25","3020 | BU DIA | Message |12.12 ลดไปเลย 50% | 11-15 Dec 25 [Interest-BKK]",35-44,male,569,1044,36,2,55,THB,2.26101681,40.69830265,5.26819923,81.39660531,2025-12-01,2025-12-31
"3020 | BU DIA | Engage | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25","Happy Pearl Year-End Sale up to 70%","3020 | BU DIA | Engage | Happy Pearl Year-End Sale up to 70% | 5-31 Dec 25 [Interest]",45-54,female,1591,2333,343,1,404,THB,0.21301769,73.06506599,17.31675954,73.06506599,2025-12-01,2025-12-31
