"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"2200 | DIA | Message | Wedding Package | 4 - 31 July 26","Message - Wedding Package - 4 - 31 July 26","2200 | DIA | Message | Wedding Package | 4 - 31 July 26  [BKK]",25-34,male,63,120,4,,5,THB,1.26545293,,4.16666667,5.06181171,2026-07-01,2026-07-06
"2200 | DIA | Message | Wedding Package | 4 - 31 July 26","Message - Wedding Package - 4 - 31 July 26","2200 | DIA | Message | Wedding Package | 4 - 31 July 26 [Other-Province]",25-34,male,45,88,4,,5,THB,1.24068208,,5.68181818,4.96272832,2026-07-01,2026-07-06
"2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26","Message - Lovely in Pearls - 1 - 31 July 26","2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26 [Other-Province]",18-24,female,62,128,1,,4,THB,4.54070232,,3.125,4.54070232,2026-07-01,2026-07-06
"2200 | DIA | Message | Wedding Package | 4 - 31 July 26","Message - Wedding Package - 4 - 31 July 26","2200 | DIA | Message | Wedding Package | 4 - 31 July 26 [Other-Province]",45-54,male,4,6,,,0,THB,,,0,3.64670117,2026-07-01,2026-07-06
"2200 | DIA | Message | Wedding Package | 4 - 31 July 26","Message - Wedding Package - 4 - 31 July 26","2200 | DIA | Message | Wedding Package | 4 - 31 July 26  [BKK]",55-64,female,11,27,3,,4,THB,1.20280674,,14.81481481,3.60842023,2026-07-01,2026-07-06
"2200 | DIA | Message | Jewel of July | 1 - 15 July 26","Message - Jewel of July - 1 - 15 July 26","2200 | DIA | Message | Jewel of July | 1 - 15 July 26  [BKK]",35-44,unknown,25,46,,,0,THB,,,0,3.51761615,2026-07-01,2026-07-06
"2200 | DIA | Message | More Shine This July | 1 - 31 July 26","Message - More Shine This July - 1 - 31 July 26","2200 | DIA | Message | More Shine This July | 1 - 31 July 26 [Other-Province]",25-34,male,24,72,,,0,THB,,,0,3.18,2026-07-01,2026-07-06
"2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26","Pearl - Message -  Lovely in Pearls - 1 - 31 July 26","2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26 [Other-Province] - Copy",25-34,male,24,43,1,,1,THB,2.63,,2.3255814,2.63,2026-07-01,2026-07-06
"2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26","Pearl - Message -  Lovely in Pearls - 1 - 31 July 26","2200 | Pearl | Message |  Lovely in Pearls | 1 - 31 July 26 [Other-Province] - Copy",18-24,female,48,65,1,,3,THB,2.59,,4.61538462,2.59,2026-07-01,2026-07-06
"2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26","Message - Lovely in Pearls - 1 - 31 July 26","2200 | DIA | Message | Lovely in Pearls | 1 - 31 July 26 [Other-Province]",25-34,male,36,65,2,,2,THB,1.25019337,,3.07692308,2.50038674,2026-07-01,2026-07-06
